date; À vista R$; À vista US$;Unnamed: 3;Unnamed: 4;temperature_2m_max;temperature_2m_min;wind_speed_10m_max;rain_sum;precipitation_hours;rain
2017-10-11;355,53;108,43;;;15.658501;12.9585;24.014996;1.5;7.0;0.2
2017-11-13;359,22;109,02;;;7.1584997;0.6585;17.826363;0.4;3.0;0.0
2017-11-14;360,29;108,98;;;6.5585;-0.3915;19.969458;1.0;4.0;0.0
2017-11-16;362,93;110,78;;;9.3085;4.2584996;12.074766;0.6;3.0;0.0
2017-11-17;365,12;112,00;;;8.158501;2.4585001;12.783802;0.90000004;3.0;0.3
2017-11-20;366,37;112,30;;;5.9084997;0.2085;23.770906;2.6999998;16.0;0.0
2017-11-21;365,06;112,33;;;8.3085;2.9585001;12.313894;6.5999994;21.0;0.3
2017-11-22;368,84;114,01;;;9.4585;5.0084996;19.406637;1.7000002;6.0;0.7
2017-11-23;372,21;115,56;;;12.8085;5.2584996;24.75638;0.0;0.0;0.0
2017-11-24;369,11;114,31;;;13.2585;3.7085001;26.826641;2.1000001;7.0;0.1
2017-11-27;372,79;115,85;;;5.2584996;1.9585;28.019936;4.1;12.0;0.0
2017-11-28;375,49;116,94;;;6.7085;1.1085;22.97522;0.2;2.0;0.0
2017-11-29;372,82;114,86;;;4.9585;-1.7915;11.792404;0.0;0.0;0.0
2017-11-30;372,17;113,57;;;3.2585;-1.1915;9.227524;0.1;1.0;0.0
2017-01-12;375,62;115,29;;;3.5585;0.3085;28.112288;0.5;5.0;0.0
2017-04-12;375,98;115,94;;;12.2585;6.1584997;29.070974;12.5;18.0;0.1
2017-05-12;375,80;116,35;;;21.508501;7.5585;18.430452;0.0;0.0;0.0
2017-06-12;373,44;115,22;;;22.2085;14.5085;31.1686;0.4;3.0;0.2
2017-07-12;368,79;112,16;;;19.6085;11.3085;26.260265;10.900001;13.0;0.0
2017-08-12;366,73;111,13;;;17.9085;13.8085;22.66857;1.2;4.0;0.0
2017-11-12;361,93;109,71;;;6.1085;2.1085;16.24394;1.7000003;8.0;0.0
2017-12-12;359,27;107,99;;;6.7085;1.4085001;35.43578;1.8000001;9.0;0.0
2017-12-13;358,00;108,13;;;3.5585;-0.7415;28.449112;2.3;6.0;0.0
2017-12-14;359,05;107,47;;;5.0084996;-0.3915;32.917862;2.6;7.0;0.6
2017-12-15;359,18;108,65;;;1.7585001;-0.8415;13.556282;1.2000002;9.0;0.0
2017-12-18;357,72;108,50;;;2.3585;-3.3915;11.808878;0.0;0.0;0.0
2017-12-19;357,00;108,15;;;2.8585;-0.09150001;13.75558;0.4;3.0;0.0
2017-12-20;356,18;108,23;;;4.5585;-0.1415;14.24163;0.6;4.0;0.0
2017-12-21;355,10;107,28;;;6.9585;2.9585001;17.654688;1.4000001;6.0;0.1
2017-12-22;354,09;106,33;;;6.3085;4.0585;21.868332;0.2;2.0;0.0
2017-12-26;357,92;107,91;;;9.0085;1.6085;27.80403;0.3;1.0;0.0
2017-12-27;356,02;107,53;;;5.2085;-0.24150002;19.881649;0.0;0.0;0.0
2017-12-28;356,02;107,59;;;3.9085;0.8085;20.163212;1.1;8.0;0.0
2018-02-01;355,24;108,97;;;5.7085;-0.1415;20.073025;0.0;0.0;0.0
2018-03-01;355,85;109,76;;;-4.9415;-11.5415;21.605999;0.0;0.0;0.0
2018-04-01;355,15;110,05;;;2.9585001;0.3585;33.851486;2.1000001;16.0;0.0
2018-05-01;354,35;109,67;;;14.408501;4.8085;29.268686;0.0;0.0;0.0
2018-08-01;351,32;108,63;;;31.8085;21.2085;17.782688;2.0;5.0;0.0
2018-09-01;351,90;108,34;;;22.6085;9.4585;18.416384;0.0;0.0;0.0
2018-10-01;348,83;108,07;;;14.0585;3.8085;19.469975;1.7;5.0;0.0
2018-11-01;338,33;104,94;;;13.7085;4.2584996;15.192682;0.0;0.0;0.0
2018-12-01;335,07;104,45;;;6.6085;1.1085;15.84409;0.0;0.0;0.0
2018-01-15;329,26;102,60;;;2.9085;-3.8915;31.1686;0.0;3.0;0.0
2018-01-16;326,96;101,26;;;5.6085;-0.09150001;28.808998;3.4;11.0;0.099999964
2018-01-17;318,38;99,03;;;2.0085;-1.0415;23.411074;0.39999998;10.0;0.0
2018-01-18;320,88;99,93;;;4.9084997;0.108500004;42.577515;6.4999995;13.0;0.0
2018-01-19;318,68;99,62;;;3.7585;-0.4415;16.862455;0.5;4.0;0.0
2018-01-22;316,38;98,62;;;1.7585001;-2.2415;20.421871;0.0;9.0;0.0
2018-01-23;316,48;97,62;;;5.5585;-3.7415;19.694992;1.3000001;5.0;0.0
2018-01-24;317,10;99,81;;;10.4585;6.0084996;25.189713;0.3;3.0;0.1
2018-01-25;316,48;100,82;;;10.1085005;6.3085;22.45315;4.0;11.0;0.0
2018-01-26;318,57;101,26;;;6.7085;5.2584996;13.584932;3.4;9.0;0.3
2018-01-29;316,76;100,05;;;10.0085;4.3585;34.268143;4.2000003;8.0;0.0
2018-01-30;315,46;99,29;;;6.0084996;0.95849997;30.652895;0.70000005;5.0;0.0
2018-01-31;317,13;99,51;;;8.3585005;0.6085;28.660158;5.4;14.0;0.0
2018-01-02;319,08;100,69;;;5.6584997;1.9585;20.364674;3.6000001;8.0;1.4
2018-02-02;316,08;98,41;;;4.9084997;-0.8415;21.437386;1.5000001;7.0;0.0
2018-05-02;318,76;98,23;;;14.408501;4.4585;17.283749;0.0;0.0;0.0
2018-06-02;318,22;98,22;;;24.7085;18.1085;17.917007;6.2999997;8.0;0.0
2018-07-02;320,18;97,67;;;22.9585;8.7085;17.22742;0.0;0.0;0.0
2018-08-02;320,68;97,71;;;31.008501;20.508501;17.25373;4.2999997;3.0;2.6
2018-09-02;320,08;96,76;;;23.5585;14.2585;21.578989;1.7;7.0;0.0
2018-02-14;322,67;99,90;;;3.8085;-5.1915;13.324863;0.0;0.0;0.0
2018-02-15;318,68;98,45;;;3.1085;-4.1415;23.617756;0.0;5.0;0.0
2018-02-16;318,68;99,00;;;6.4084997;-1.2915;22.68;0.0;0.0;0.0
2018-02-19;317,53;98,18;;;4.2085;-1.2915;9.826088;0.0;0.0;0.0
2018-02-20;319,59;98,24;;;3.5585;-3.1915;15.517629;0.0;0.0;0.0
2018-02-21;320,77;98,67;;;3.9085;-3.4415;14.291592;0.0;0.0;0.0
2018-02-22;319,83;98,53;;;2.0085;-2.7914999;10.137692;0.0;0.0;0.0
2018-02-23;320,79;98,98;;;-0.6415;-6.1915;15.696165;0.0;0.0;0.0
2018-02-26;319,43;98,68;;;-2.8915;-11.341499;23.185787;0.0;0.0;0.0
2018-02-27;318,76;98,17;;;-3.9415;-12.091499;18.947083;0.0;1.0;0.0
2018-02-28;314,52;97,13;;;-5.6415;-11.6915;20.721119;0.0;0.0;0.0
2018-01-03;313,35;96,24;;;8.3585005;3.0585;37.39324;14.6;18.0;0.0
2018-02-03;312,60;96,16;;;2.5585;-2.1915;16.489416;0.9000001;11.0;0.1
2018-05-03;307,96;94,85;;;19.3585;5.1584997;23.051247;0.0;0.0;0.0
2018-06-03;307,05;95,72;;;23.508501;16.8085;13.363711;0.7;6.0;0.0
2018-07-03;306,69;94,51;;;27.008501;11.0585;12.181624;0.0;0.0;0.0
2018-08-03;304,69;93,35;;;32.0085;20.6585;13.797913;0.0;0.0;0.0
2018-09-03;305,44;93,98;;;27.7085;16.9585;19.416653;0.0;0.0;0.0
2018-12-03;305,60;93,89;;;12.408501;7.4084997;20.991426;3.6999998;7.0;0.0
2018-03-13;303,25;92,91;;;10.908501;3.3585;21.370783;3.0999994;12.0;0.0
2018-03-14;305,87;93,71;;;4.5084996;0.3585;19.969458;1.3000002;11.0;0.0
2018-03-15;301,40;91,58;;;4.5084996;1.2085;28.1169;0.0;0.0;0.0
2018-03-16;304,36;92,96;;;1.0085;-4.1915;30.007679;0.0;14.0;0.0
2018-03-19;301,58;91,75;;;3.8585;-6.0415;18.94024;0.0;0.0;0.0
2018-03-20;301,92;91,27;;;3.6085;-5.6415;21.9718;0.0;5.0;0.0
2018-03-21;302,90;92,60;;;6.1584997;-5.2415004;17.771753;0.0;3.0;0.0
2018-03-22;304,42;92,19;;;3.4085;0.1585;24.567198;3.3999996;21.0;0.0
2018-03-23;302,70;91,34;;;3.9585001;0.4085;12.031756;0.2;2.0;0.0
2018-03-26;301,60;91,31;;;8.3085;-0.3415;14.512064;0.2;1.0;0.0
2018-03-27;309,14;92,84;;;7.0585;0.70849997;15.315873;0.7;4.0;0.0
2018-03-28;305,79;91,83;;;3.0085;1.1585001;26.999998;6.1999993;21.0;0.0
2018-03-29;308,39;93,42;;;8.4585;0.5085;31.786186;0.8;4.0;0.0
2018-02-04;307,19;92,58;;;1.9585;-4.6915;12.496718;0.0;3.0;0.0
2018-03-04;308,51;92,48;;;3.5585;-9.1915;20.3774;0.0;0.0;0.0
2018-04-04;314,89;94,36;;;19.4585;8.658501;19.734436;1.1;2.0;0.0
2018-05-04;314,84;94,18;;;16.9085;4.7584996;14.84318;0.0;0.0;0.0
2018-06-04;316,53;93,93;;;24.8085;15.3085;15.530151;0.1;1.0;0.0
2018-09-04;317,88;93,47;;;25.3085;15.2085;15.986593;0.0;0.0;0.0
2018-10-04;317,18;93,13;;;14.3585005;8.658501;19.66536;0.0;0.0;0.0
2018-11-04;317,94;94,09;;;11.408501;6.3585;17.654686;0.0;0.0;0.0
2018-12-04;319,35;93,87;;;9.2585;1.2585001;25.96496;0.3;3.0;0.0
2018-04-13;319,32;93,29;;;20.6585;10.0585;25.812277;1.7000002;8.0;0.0
2018-04-16;320,51;93,66;;;14.5585;7.7085;11.983188;2.1000001;12.0;0.0
2018-04-17;321,49;94,45;;;17.9585;6.8085;14.332341;0.0;0.0;0.0
2018-04-18;321,51;95,18;;;22.2085;6.2584996;10.661107;0.0;0.0;0.0
2018-04-19;322,59;95,19;;;22.7085;8.658501;10.009036;0.0;0.0;0.0
2018-04-20;323,59;94,84;;;25.5585;10.7085;14.693999;0.0;0.0;0.0
2018-04-23;324,83;94,21;;;20.758501;9.0085;23.936617;0.7;1.0;0.0
2018-04-24;326,37;94,08;;;16.3085;9.2085;25.620771;2.1;6.0;0.0
2018-04-25;325,77;93,43;;;16.3585;7.6584997;34.569374;1.3000001;8.0;0.2
2018-04-26;326,35;93,81;;;12.9585;5.5585;26.944744;3.4999998;10.0;0.0
2018-04-27;327,43;94,58;;;14.9585;4.9084997;15.84409;0.1;1.0;0.0
2018-04-30;326,93;93,25;;;22.8085;9.6085005;32.048088;0.3;2.0;0.0
2018-02-05;329,28;92,81;;;1.1085;-6.8415003;11.885453;0.0;1.0;0.0
2018-03-05;331,88;94,12;;;9.2085;-3.1415;14.773164;0.2;2.0;0.0
2018-04-05;330,59;93,86;;;14.5085;2.0085;27.852928;0.6;6.0;0.0
2018-07-05;329,83;92,81;;;30.1585;15.408501;18.03237;0.0;0.0;0.0
2018-08-05;326,95;91,56;;;25.8585;17.1585;28.739187;0.3;1.0;0.3
2018-09-05;327,10;90,76;;;24.008501;15.5085;17.429354;0.4;4.0;0.0
2018-10-05;326,88;92,18;;;19.5585;9.3085;13.797913;0.0;0.0;0.0
2018-11-05;326,18;90,53;;;16.0585;8.658501;19.346441;0.0;0.0;0.0
2018-05-14;326,38;90,04;;;23.6085;11.908501;24.490587;0.0;0.0;0.0
2018-05-15;326,97;89,29;;;21.6085;11.5085;23.686249;3.6000001;7.0;0.0
2018-05-16;329,37;89,55;;;20.758501;11.5085;19.93048;0.2;2.0;0.0
2018-05-17;331,95;89,59;;;21.8085;9.8085;24.627789;0.2;1.0;0.0
2018-05-18;334,17;89,28;;;17.3085;9.4585;15.844089;0.0;0.0;0.0
2018-05-21;333,09;90,34;;;23.1585;10.6085005;27.238941;0.0;0.0;0.0
2018-05-22;336,60;92,47;;;23.2085;12.408501;16.92383;0.0;0.0;0.0
2018-05-23;331,38;91,36;;;23.9585;12.2585;19.734436;0.0;0.0;0.0
2018-05-24;333,95;91,59;;;25.1585;14.3085;25.922499;0.0;0.0;0.0
2018-05-25;331,51;90,26;;;25.508501;14.8085;23.042812;0.0;0.0;0.0
2018-05-28;333,78;89,32;;;29.8585;17.9585;18.792551;0.0;0.0;0.0
2018-05-29;333,93;89,14;;;30.7085;19.508501;21.626984;0.0;0.0;0.0
2018-05-30;334,76;89,51;;;30.3585;18.0585;20.808498;0.0;0.0;0.0
2018-01-06;336,04;89,28;;;7.2584996;1.5085001;17.31746;0.0;0.0;0.0
2018-04-06;333,68;89,22;;;11.2085;1.1085;15.807239;0.0;0.0;0.0
2018-05-06;338,75;88,89;;;20.508501;8.158501;14.917212;0.0;0.0;0.0
2018-06-06;337,77;88,47;;;22.8585;12.3585005;23.023119;0.0;0.0;0.0
2018-07-06;342,21;87,30;;;24.4085;12.7585;21.897945;0.1;1.0;0.0
2018-08-06;342,77;92,22;;;28.3085;16.0085;11.4862;0.0;0.0;0.0
2018-11-06;337,83;90,84;;;16.4585;8.8585005;14.291592;0.0;0.0;0.0
2018-12-06;335,42;90,26;;;9.5585;2.9585001;20.364674;1.5;7.0;0.0
2018-06-13;333,50;89,72;;;17.7085;13.4585;17.709658;0.6;4.0;0.0
2018-06-14;333,08;87,72;;;21.258501;12.7085;15.530151;0.0;0.0;0.0
2018-06-15;335,51;90,14;;;21.8585;14.7085;10.24578;0.1;1.0;0.0
2018-06-18;333,84;89,07;;;23.258501;13.408501;18.129137;0.2;2.0;0.0
2018-06-19;333,22;89,02;;;24.3585;16.4085;20.316889;0.2;2.0;0.0
2018-06-20;329,79;87,32;;;26.7085;16.9585;16.42247;0.6;4.0;0.0
2018-06-21;334,49;88,77;;;26.258501;10.658501;32.688713;2.6999998;7.0;0.0
2018-06-22;333,68;88,37;;;17.6085;10.2585;30.602118;2.2999997;7.0;0.0
2018-06-25;331,54;87,66;;;20.4585;10.0085;17.786331;1.3000001;5.0;0.0
2018-06-26;332,52;87,60;;;21.9585;11.5085;17.651016;0.0;0.0;0.0
2018-06-27;334,76;86,91;;;23.1585;12.5585;19.386593;0.1;1.0;0.0
2018-06-28;335,58;86,89;;;26.508501;15.408501;25.212852;0.0;0.0;0.0
2018-06-29;337,22;87,02;;;28.4085;12.5585;25.600533;0.0;0.0;0.0
2018-02-07;336,76;86,11;;;1.3085;-5.9415;10.086427;0.0;0.0;0.0
2018-03-07;337,97;86,82;;;3.5085;-2.3915;14.345898;0.6;9.0;0.0
2018-04-07;337,95;86,39;;;17.4585;3.7085001;23.441502;0.0;0.0;0.0
2018-05-07;337,67;85,86;;;23.1585;8.908501;16.167967;0.0;0.0;0.0
2018-06-07;334,68;85,68;;;26.8085;12.408501;20.265795;0.0;0.0;0.0
2018-09-07;334,26;86,39;;;22.508501;12.2585;15.986593;3.4;8.0;0.0
2018-10-07;336,37;88,56;;;13.5085;3.1085;21.434364;1.2;2.0;0.0
2018-11-07;335,13;86,37;;;15.408501;3.9085;13.627795;0.0;0.0;0.0
2018-12-07;336,86;86,71;;;11.158501;7.1584997;32.789658;9.0;22.0;0.2
2018-07-13;335,43;87,08;;;25.5585;15.2085;18.79255;0.2;1.0;0.0
2018-07-16;336,58;87,18;;;26.3085;13.2085;13.324863;0.0;0.0;0.0
2018-07-17;333,18;86,74;;;27.3085;17.3585;19.602652;0.1;1.0;0.0
2018-07-18;331,60;86,51;;;26.0585;18.008501;22.45315;0.0;0.0;0.0
2018-07-19;332,59;86,03;;;24.7085;13.1085005;19.513195;0.0;0.0;0.0
2018-07-20;333,08;88,09;;;26.3085;12.6085005;14.57889;0.0;0.0;0.0
2018-07-23;332,68;87,87;;;27.4585;17.7085;17.373497;0.0;0.0;0.0
2018-07-24;331,04;88,42;;;28.9085;17.3585;14.186923;0.0;0.0;0.0
2018-07-25;327,84;88,46;;;31.008501;18.008501;13.324863;0.0;0.0;0.0
2018-07-26;325,35;86,97;;;31.258501;18.4585;18.947083;0.0;0.0;0.0
2018-07-27;324,96;87,52;;;31.0585;19.8585;18.792551;0.5;5.0;0.0
2018-07-30;321,29;86,18;;;31.8085;20.508501;15.484185;0.0;0.0;0.0
2018-07-31;319,25;85,04;;;34.8085;21.008501;13.684735;0.0;0.0;0.0
2018-01-08;317,59;84,60;;;1.2585001;-4.5915003;27.047956;0.0;0.0;0.0
2018-02-08;318,79;84,85;;;0.8585;-7.3915;7.754637;0.0;0.0;0.0
2018-03-08;317,69;85,75;;;8.1085005;-1.3414999;24.014996;2.8;9.0;0.0
2018-06-08;318,38;85,38;;;29.0585;14.2085;16.434305;0.0;0.0;0.0
2018-07-08;317,36;84,34;;;25.0585;14.658501;18.388212;1.5000001;7.0;0.0
2018-08-08;314,60;83,45;;;36.658497;21.9085;20.60823;0.0;0.0;0.0
2018-09-08;313,84;82,59;;;21.258501;11.0585;17.992796;0.0;0.0;0.0
2018-10-08;319,24;82,75;;;14.2585;2.9585001;11.119281;0.0;0.0;0.0
2018-08-13;318,69;81,69;;;31.4085;14.7585;21.67487;1.0;1.0;0.0
2018-08-14;320,69;82,95;;;24.7085;17.1585;25.161398;0.90000004;6.0;0.0
2018-08-15;317,09;81,29;;;24.3585;15.2085;20.721119;0.8000001;3.0;0.0
2018-08-16;317,29;81,32;;;29.508501;14.4585;19.734436;0.0;0.0;0.0
2018-08-17;315,92;80,61;;;31.3085;17.2085;21.028437;0.0;0.0;0.0
2018-08-20;318,69;80,52;;;25.4585;16.758501;22.319998;0.2;2.0;0.0
2018-08-21;317,98;79,04;;;23.1585;13.3085;11.720751;0.0;0.0;0.0
2018-08-22;320,05;78,87;;;27.6085;12.6085005;10.483357;0.0;0.0;0.0
2018-08-23;321,44;78,11;;;33.408497;15.3085;15.530151;0.0;0.0;0.0
2018-08-24;320,69;78,14;;;24.3585;14.158501;20.570463;2.3000002;5.0;0.0
2018-08-27;322,05;78,84;;;22.9585;12.908501;26.554728;0.3;3.0;0.0
2018-08-28;322,69;77,87;;;21.6085;12.4585;15.986595;0.1;1.0;0.0
2018-08-29;325,02;78,93;;;26.4585;12.1085005;18.472595;0.0;0.0;0.0
2018-08-30;325,32;78,20;;;19.4085;13.658501;23.039999;5.4999995;11.0;0.0
2018-08-31;321,87;79,12;;;19.8585;10.408501;18.079027;0.1;1.0;0.0
2018-03-09;319,49;77,00;;;8.6085005;-1.3414999;32.561596;0.4;2.0;0.0
2018-04-09;319,25;76,83;;;20.3085;5.3585;14.345898;0.0;0.0;0.0
2018-05-09;317,29;76,79;;;25.758501;13.7085;21.398056;0.0;0.0;0.0
2018-06-09;319,15;77,56;;;30.4585;18.2085;14.917212;0.0;0.0;0.0
2018-10-09;318,69;77,82;;;17.9085;4.3585;10.587917;0.0;0.0;0.0
2018-11-09;320,96;77,15;;;10.2085;5.9585;13.049689;1.4000001;6.0;0.3
2018-12-09;321,61;77,55;;;7.6085;4.6584997;30.009838;4.799999;17.0;0.0
2018-09-13;322,29;76,77;;;15.908501;13.4585;11.119281;3.7999997;13.0;0.0
2018-09-14;318,59;76,49;;;19.6585;12.3085;10.966713;0.1;1.0;0.0
2018-09-17;319,69;77,59;;;26.2085;10.1085005;10.144082;0.0;0.0;0.0
2018-09-18;321,09;77,73;;;29.1085;12.7585;19.296133;0.0;0.0;0.0
2018-09-19;319,58;77,47;;;27.9585;14.9585;14.88242;0.0;0.0;0.0
2018-09-20;318,87;78,23;;;28.6085;15.908501;21.370783;0.0;0.0;0.0
2018-09-21;318,15;78,75;;;30.0585;12.5585;41.425034;4.7;5.0;0.0
2018-09-24;319,49;78,27;;;13.158501;6.1584997;36.12398;0.5;5.0;0.0
2018-09-25;320,42;78,48;;;13.9585;5.0084996;17.49615;0.0;0.0;0.0
2018-09-26;318,69;79,18;;;16.4585;6.3085;24.696102;0.0;0.0;0.0
2018-09-27;316,92;79,49;;;21.9585;12.158501;18.709612;0.0;0.0;0.0
2018-09-28;318,08;78,67;;;15.8585005;7.4585;22.89611;0.0;0.0;0.0
2018-01-10;320,38;79,70;;;5.3585;-0.7415;11.4862;0.2;2.0;0.1
2018-02-10;321,52;81,81;;;2.5085;-3.6915;13.849477;0.0;1.0;0.0
2018-03-10;322,59;82,76;;;8.158501;-1.1915;14.277983;2.6000001;12.0;0.0
2018-04-10;324,95;83,51;;;22.1085;10.908501;20.082708;0.1;1.0;0.0
2018-05-10;327,68;84,78;;;25.258501;13.3585005;20.291357;0.3;2.0;0.0
2018-08-10;327,10;86,97;;;24.7085;16.8085;27.595823;0.0;0.0;0.0
2018-09-10;329,84;88,91;;;26.1085;12.658501;16.434305;0.0;0.0;0.0
2018-10-10;328,13;87,32;;;21.8085;7.0585;18.64369;0.0;0.0;0.0
2018-11-10;329,28;87,34;;;12.7085;5.3585;16.135872;0.0;0.0;0.0
2018-10-15;334,84;89,62;;;21.5585;9.5085;15.315873;0.0;0.0;0.0
2018-10-16;334,01;89,79;;;20.9085;8.8585005;8.225035;0.0;0.0;0.0
2018-10-17;338,05;91,81;;;20.4085;7.2584996;9.72;0.0;0.0;0.0
2018-10-18;341,89;92,18;;;18.8085;7.0585;16.80857;0.70000005;4.0;0.0
2018-10-19;343,16;92,52;;;13.908501;3.5585;10.8955765;0.0;0.0;0.0
2018-10-22;334,94;90,77;;;11.158501;5.2584996;19.66536;1.5;4.0;0.0
2018-10-23;335,17;90,64;;;11.408501;6.1584997;36.73588;7.1999993;16.0;0.0
2018-10-24;336,50;90,12;;;11.2085;6.2085;30.760519;0.90000004;8.0;0.0
2018-10-25;338,32;91,44;;;12.3585005;9.6085005;32.561596;0.90000004;7.0;0.0
2018-10-26;336,57;92,26;;;12.0585;8.908501;22.238562;0.6;3.0;0.0
2018-10-29;332,66;89,69;;;9.8085;4.2085;25.919998;0.0;0.0;0.0
2018-10-30;329,30;89,12;;;19.9585;8.6085005;33.371433;0.3;2.0;0.0
2018-10-31;330,67;89,15;;;12.2585;4.9585;27.598173;0.0;0.0;0.0
2018-01-11;333,08;90,31;;;2.5085;0.6085;9.659814;5.2;12.0;0.2
2018-05-11;332,41;89,38;;;17.3585;12.7085;16.42247;0.8000001;3.0;0.6
2018-06-11;334,03;88,98;;;24.3085;13.8585005;17.309975;0.5;3.0;0.0
2018-07-11;335,66;89,72;;;22.008501;13.408501;17.373497;5.6;11.0;0.0
2018-08-11;334,56;89,38;;;23.3585;12.7585;28.449112;0.2;1.0;0.0
2018-09-11;333,79;89,34;;;25.9085;16.0085;22.057161;1.2;4.0;0.0
2018-12-11;334,39;89,17;;;4.4585;2.4585001;27.055143;4.6;17.0;0.2
2018-11-13;331,86;86,88;;;11.9585;8.158501;18.35647;4.8;11.0;0.0
2018-11-14;333,12;87,94;;;11.1085005;5.7085;16.327497;0.0;0.0;0.0
2018-11-16;334,33;89,49;;;8.408501;1.9585;19.164717;0.0;0.0;0.0
2018-11-19;331,47;88,09;;;4.4084997;2.0585;26.674032;1.4000001;11.0;0.0
2018-11-20;331,86;88,28;;;3.2585;1.2085;31.129074;0.0;1.0;0.0
2018-11-21;329,97;87,18;;;2.0585;0.9085;22.461807;0.0;0.0;0.0
2018-11-22;330,00;86,73;;;2.8085;0.4085;18.430452;0.0;0.0;0.0
2018-11-23;328,47;86,08;;;3.8085;-1.5914999;11.212135;0.0;0.0;0.0
2018-11-26;329,97;84,52;;;4.1085;-2.0915;17.555307;0.0;0.0;0.0
2018-11-27;333,96;85,92;;;1.7085;-3.3915;7.8954163;0.0;0.0;0.0
2018-11-28;331,00;86,18;;;2.7585;-2.4415;22.493519;0.0;0.0;0.0
2018-11-29;329,47;85,51;;;2.3585;-1.5914999;23.333443;0.0;0.0;0.0
2018-11-30;325,58;84,39;;;1.9585;0.1585;20.730501;5.5000005;13.0;0.0
2018-03-12;324,29;84,69;;;9.3585005;4.2085;20.188908;7.0999994;16.0;0.0
2018-04-12;322,01;83,42;;;21.758501;9.8585005;29.07989;0.1;1.0;0.0
2018-05-12;319,22;82,51;;;21.7085;12.8585005;16.299694;0.1;1.0;0.0
2018-06-12;318,91;82,00;;;21.3585;13.2085;16.563911;0.0;0.0;0.0
2018-07-12;317,60;81,81;;;19.3585;15.0085;34.292713;43.900005;15.0;1.8
2018-10-12;316,50;80,68;;;23.9585;11.408501;13.32;0.0;0.0;0.0
2018-11-12;312,68;79,85;;;14.3585005;8.658501;17.731598;0.0;0.0;0.0
2018-12-12;310,19;80,57;;;3.8585;-0.3415;15.281989;0.0;0.0;0.0
2018-12-13;310,10;79,99;;;2.3085;-0.4415;14.658676;0.4;6.0;0.0
2018-12-14;302,39;77,48;;;0.5085;-2.3915;13.722565;0.0;0.0;0.0
2018-12-17;302,69;77,71;;;1.8085;-2.1915;9.028754;0.0;0.0;0.0
2018-12-18;299,14;76,68;;;5.1085;0.0585;15.815435;0.2;2.0;0.0
2018-12-19;303,24;78,28;;;3.1585;-0.041500002;20.592503;0.2;2.0;0.0
2018-12-20;301,42;78,27;;;5.2584996;1.9085001;13.896187;0.7;3.0;0.0
2018-12-21;297,26;76,40;;;10.2085;4.9084997;32.427986;8.6;18.0;0.0
2018-12-26;304,69;77,75;;;7.3585;4.9585;23.535301;0.70000005;5.0;0.0
2018-12-27;303,03;77,74;;;5.7085;4.3085;19.296133;0.4;4.0;0.1
2018-12-28;304,59;78,60;;;7.0585;5.4585;20.172853;0.6;5.0;0.1
2019-02-01;299,84;78,59;;;1.7085;-3.5414999;20.111729;0.9;3.0;0.0
2019-03-01;305,29;81,28;;;5.9084997;2.5085;15.7908325;0.4;4.0;0.0
2019-04-01;304,29;81,93;;;10.0585;-1.4415;20.140705;0.0;0.0;0.0
2019-07-01;301,36;80,82;;;27.6085;15.3585005;24.640942;0.0;0.0;0.0
2019-08-01;304,80;82,16;;;24.1585;14.0585;11.212135;1.4000001;3.0;0.0
2019-09-01;307,51;83,45;;;29.3085;15.6085005;21.194187;0.0;0.0;0.0
2019-10-01;305,29;82,09;;;17.008501;11.5585;24.408424;6.9;18.0;0.0
2019-11-01;305,19;82,15;;;6.7085;-2.0915;19.201874;1.6000001;6.0;0.0
2019-01-14;304,29;82,33;;;3.3085;-0.19150001;35.747112;0.0;1.0;0.0
2019-01-15;301,99;80,99;;;6.6085;1.4085001;31.731092;4.4;17.0;0.0
2019-01-16;304,07;81,54;;;6.9585;3.1585;27.74103;0.0;0.0;0.0
2019-01-17;303,39;81,08;;;6.4585;0.5585;25.6233;4.4999995;14.0;0.0
2019-01-18;305,42;81,29;;;1.7585001;-1.4415;21.710716;0.0;5.0;0.0
2019-01-21;306,78;81,59;;;-1.2414999;-4.5415;14.291592;0.0;0.0;0.0
2019-01-22;306,39;80,69;;;-0.2915;-6.4415;15.137133;0.0;0.0;0.0
2019-01-23;304,69;80,88;;;-2.1915;-7.0915003;19.66536;0.0;0.0;0.0
2019-01-24;306,03;81,17;;;-3.0915;-4.4915004;15.629971;0.0;0.0;0.0
2019-01-25;306,39;81,43;;;-2.4915;-4.4915004;14.759999;0.0;3.0;0.0
2019-01-28;302,70;80,42;;;4.8585;0.008499999;19.586119;2.7999997;12.0;0.3
2019-01-29;300,81;80,78;;;2.8585;-3.6915;21.566975;0.20000002;3.0;0.1
2019-01-30;303,47;81,51;;;2.7585;-3.2914999;25.603062;0.0;0.0;0.0
2019-01-31;302,78;82,93;;;3.4585001;-1.9415;13.207634;0.0;0.0;0.0
2019-01-02;302,70;82,70;;;3.5585;-2.3415;31.072817;0.0;0.0;0.0
2019-04-02;305,23;83,15;;;13.7585;1.8585;21.413193;0.0;0.0;0.0
2019-05-02;305,15;83,31;;;14.1085005;6.8585;28.808998;0.5;3.0;0.0
2019-06-02;305,79;82,62;;;30.5585;15.4585;15.034041;0.0;0.0;0.0
2019-07-02;306,53;82,71;;;22.258501;11.158501;28.829233;0.0;0.0;0.0
2019-08-02;307,69;82,40;;;23.9085;13.7585;11.212135;6.3999996;7.0;0.0
